RSRQ (LTE pcell),RSRP (LTE pcell),Physical cell identity (LTE pcell),Time,time,nemo_abs_time,longitude,latitude,altitude,gps_time_prev,gps_time_next,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name
-22.2,-118.3,233,10:37.8,2024-08-18 00:10:37.800,1723954237800.0,-127.62938025963642,46.28703696418653,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.9,-110.3,70,10:38.5,2024-08-18 00:10:38.500,1723954238500.0,-127.62925171672224,46.286860916282336,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.2,-115.4,70,10:39.1,2024-08-18 00:10:39.100,1723954239100.0,-127.62914153708152,46.28671001807874,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.6,-113.9,70,10:39.7,2024-08-18 00:10:39.700,1723954239700.0,-127.6290313574408,46.28655911987515,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.5,-114.4,70,10:40.3,2024-08-18 00:10:40.300,1723954240300.0,-127.62892117780008,46.28640822167156,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.8,-115.2,70,10:41.0,2024-08-18 00:10:41.000,1723954241000.0,-127.62879263488593,46.28623217376736,55.0,1723989598022.0,1723989599024.0,,,,,,,
-22.1,-118.8,70,10:41.5,2024-08-18 00:10:41.500,1723954241500.0,-127.62870081851864,46.28610642526437,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.7,-111.9,233,10:42.1,2024-08-18 00:10:42.100,1723954242100.0,-127.62859063887792,46.28595552706077,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.8,-111.9,233,10:42.6,2024-08-18 00:10:42.600,1723954242600.0,-127.62849882251064,46.285829778557776,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.3,-109.1,233,10:43.9,2024-08-18 00:10:43.900,1723954243900.0,-127.62826009995575,46.28550283244999,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.6,-109.6,233,10:44.6,2024-08-18 00:10:44.600,1723954244600.0,-127.62813155704158,46.2853267845458,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.4,-112.3,233,10:45.2,2024-08-18 00:10:45.200,1723954245200.0,-127.62802137740086,46.2851758863422,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.1,-106.1,233,10:45.7,2024-08-18 00:10:45.700,1723954245700.0,-127.6279295610336,46.28505013783921,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.1,-106.1,233,10:46.2,2024-08-18 00:10:46.200,1723954246200.0,-127.62783774466632,46.28492438933621,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.1,-110.0,233,10:46.8,2024-08-18 00:10:46.800,1723954246800.0,-127.6277275650256,46.28477349113261,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.3,-106.9,233,10:47.4,2024-08-18 00:10:47.400,1723954247400.0,-127.62761738538488,46.28462259292902,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.9,-106.9,233,10:48.1,2024-08-18 00:10:48.100,1723954248100.0,-127.62748884247073,46.28444654502482,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.0,-112.5,233,10:48.7,2024-08-18 00:10:48.700,1723954248700.0,-127.62737866282998,46.28429564682123,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.4,-112.0,233,10:49.3,2024-08-18 00:10:49.300,1723954249300.0,-127.62726848318928,46.28414474861764,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.4,-116.4,233,10:50.7,2024-08-18 00:10:50.700,1723954250700.0,-127.62701139736092,46.28379265280925,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.6,-114.9,233,10:51.8,2024-08-18 00:10:51.800,1723954251800.0,-127.62680940135292,46.28351600610266,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.9,-116.0,233,10:52.3,2024-08-18 00:10:52.300,1723954252300.0,-127.62671758498566,46.28339025759966,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.5,-113.6,233,10:52.9,2024-08-18 00:10:52.900,1723954252900.0,-127.62660740534494,46.28323935939606,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.3,-111.0,233,10:53.5,2024-08-18 00:10:53.500,1723954253500.0,-127.6264972257042,46.28308846119247,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.3,-111.0,233,10:54.2,2024-08-18 00:10:54.200,1723954254200.0,-127.62636868279004,46.28291241328828,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.1,-116.4,233,10:54.9,2024-08-18 00:10:54.900,1723954254900.0,-127.62624013987586,46.28273636538408,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.3,-114.9,233,10:55.4,2024-08-18 00:10:55.400,1723954255400.0,-127.6261483235086,46.28261061688109,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.7,-115.9,233,10:56.2,2024-08-18 00:10:56.200,1723954256200.0,-127.62600141732096,46.2824094192763,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.4,-114.6,233,10:56.8,2024-08-18 00:10:56.800,1723954256800.0,-127.62589123768024,46.2822585210727,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.1,-111.6,233,10:57.4,2024-08-18 00:10:57.400,1723954257400.0,-127.62578105803952,46.28210762286911,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.4,-102.9,233,10:58.1,2024-08-18 00:10:58.100,1723954258100.0,-127.62565251512537,46.28193157496492,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.1,-114.5,233,10:58.9,2024-08-18 00:10:58.900,1723954258900.0,-127.62550560893771,46.28173037736012,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.8,-113.3,233,10:59.6,2024-08-18 00:10:59.600,1723954259600.0,-127.62537706602356,46.28155432945593,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.6,-109.3,233,11:00.2,2024-08-18 00:11:00.200,1723954260200.0,-127.62526688638285,46.28140343125233,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.4,-108.5,233,11:01.0,2024-08-18 00:11:01.000,1723954261000.0,-127.6251199801952,46.28120223364754,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.7,-110.8,233,11:01.5,2024-08-18 00:11:01.500,1723954261500.0,-127.62502816382792,46.28107648514454,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.3,-113.2,233,11:02.2,2024-08-18 00:11:02.200,1723954262200.0,-127.62489962091377,46.28090043724035,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.8,-113.4,233,11:03.0,2024-08-18 00:11:03.000,1723954263000.0,-127.62475271472611,46.28069923963555,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.4,-114.4,233,11:05.2,2024-08-18 00:11:05.200,1723954265200.0,-127.62434872271017,46.280145946222376,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.4,-115.6,233,11:06.6,2024-08-18 00:11:06.600,1723954266600.0,-127.6240916368818,46.27979385041399,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.8,-111.1,233,11:07.7,2024-08-18 00:11:07.700,1723954267700.0,-127.6238896408738,46.2795172037074,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.8,-110.3,233,11:08.6,2024-08-18 00:11:08.600,1723954268600.0,-127.62372437141272,46.27929085640201,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.9,-110.9,233,11:10.0,2024-08-18 00:11:10.000,1723954270000.0,-127.62346728558438,46.27893876059362,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.7,-108.1,233,11:11.1,2024-08-18 00:11:11.100,1723954271100.0,-127.6232652895764,46.27866211388702,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.7,-111.6,233,11:11.7,2024-08-18 00:11:11.700,1723954271700.0,-127.62315510993568,46.27851121568343,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.5,-105.9,233,11:12.2,2024-08-18 00:11:12.200,1723954272200.0,-127.6230632935684,46.27838546718044,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.3,-108.7,233,11:13.4,2024-08-18 00:11:13.400,1723954273400.0,-127.62284293428696,46.27808367077324,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.7,-107.0,233,11:14.0,2024-08-18 00:11:14.000,1723954274000.0,-127.62273275464624,46.27793277256965,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.3,-107.6,233,11:14.6,2024-08-18 00:11:14.600,1723954274600.0,-127.62262257500552,46.277781874366056,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.8,-103.3,233,11:15.3,2024-08-18 00:11:15.300,1723954275300.0,-127.62249403209134,46.277605826461865,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.9,-106.6,233,11:16.0,2024-08-18 00:11:16.000,1723954276000.0,-127.62236548917716,46.27742977855767,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.6,-103.6,233,11:16.6,2024-08-18 00:11:16.600,1723954276600.0,-127.62225530953644,46.27727888035408,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.5,-108.3,233,11:17.1,2024-08-18 00:11:17.100,1723954277100.0,-127.62216349316918,46.27715313185108,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.8,-105.5,356,11:17.6,2024-08-18 00:11:17.600,1723954277600.0,-127.62207167680192,46.27702738334808,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.9,-104.5,356,11:18.3,2024-08-18 00:11:18.300,1723954278300.0,-127.62194313388774,46.27685133544389,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.8,-106.2,356,11:18.9,2024-08-18 00:11:18.900,1723954278900.0,-127.621832954247,46.27670043724029,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.6,-101.6,356,11:19.6,2024-08-18 00:11:19.600,1723954279600.0,-127.62170441133284,46.2765243893361,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.4,-102.5,356,11:21.4,2024-08-18 00:11:21.400,1723954281400.0,-127.62137387241069,46.27607169472532,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.4,-102.5,356,11:22.2,2024-08-18 00:11:22.200,1723954282200.0,-127.62122696622303,46.27587049712052,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.1,-100.4,356,11:23.2,2024-08-18 00:11:23.200,1723954283200.0,-127.62104333348852,46.27561900011453,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.4,-98.1,356,11:24.4,2024-08-18 00:11:24.400,1723954284400.0,-127.62082297420709,46.27531720370735,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.5,-105.1,356,11:25.9,2024-08-18 00:11:25.900,1723954285900.0,-127.62054752510528,46.27493995819835,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.8,-103.6,356,11:26.6,2024-08-18 00:11:26.600,1723954286600.0,-127.6204189821911,46.27476391029416,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.9,-100.6,356,11:27.9,2024-08-18 00:11:27.900,1723954287900.0,-127.6201802596362,46.27443696418637,55.0,1723989598022.0,1723989599024.0,,,,,,,
